SMILES,SR-ARE,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Cc1ccc2c(ccc3ccccc32)c1,0.0,2.2378703703703704,1.3137528344671203,2.2378703703703704,1.3137528344671203,0.4656830848993306,192.261,180.165,192.093900384,72,0,-0.0105218993767609,-0.0616289927107556,0.0616289927107556,0.0105218993767609,0.6666666666666666,1.4,2.333333333333333,14.02693051315463,10.006458938674704,1.9842350871657684,-2.036821634570351,2.2507981866422817,-1.7799373961397091,6.069548536602904,1.5097623474599708,2.5458785187157504,635.6567221133737,10.25071237662706,8.696152422706636,8.696152422706636,7.34333659290053,5.226067743425171,5.226067743425171,4.011288554326035,4.011288554326035,2.900480433139067,2.900480433139067,2.1325050354437898,2.1325050354437898,-1.8199999999999996,4771.329780324742,8.485285194269554,3.094623447309129,1.298346533052511,89.15967429736399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.160755107851486,28.46863405754981,0.0,0.0,0.0,21.544896857859182,0.0,0.0,0.0,6.923737199690624,0.0,60.160755107851486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,5.563451491696996,54.59730361615449,0.0,21.544896857859182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.10834834955618,0.0,0.0,61.52104081584511,0.0,0.0,0.0,0.0,5.329863945578232,1.3173899281934998,0.0,19.552517479213908,0.0,2.1335619803476944,0.0,0.0666666666666666,15,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,4.301420000000003,66.19100000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,0.0,12.164176587301586,-0.3924848303518937,12.164176587301586,0.3667564247921393,0.6822997553866551,266.25699999999995,252.145,266.101504928,102,0,0.3317034349691588,-0.3483562586505312,0.3483562586505312,0.3317034349691588,1.263157894736842,1.947368421052632,2.631578947368421,16.718096952565535,10.45096407615276,2.199436362480265,-2.1040526040607057,2.1062114403851067,-2.37440493980164,5.694065628760474,-0.0517824266844918,2.166354966692982,735.4587467653815,13.568549621822845,10.69786842579418,10.69786842579418,9.092224152875016,5.933944893919335,5.933944893919335,4.446045534752474,4.446045534752474,3.2537877493703045,3.2537877493703045,2.2086349943857684,2.2086349943857684,-1.93,36359.32245542097,12.121709967060337,4.318692851874454,1.7974592263033602,107.34504266682372,14.040825555391454,0.0,17.453904667719204,0.0,5.559266895052008,5.689743398203474,13.928736479654532,9.77851570501903,0.0,0.0,0.0,0.0,14.09534396535438,26.085840409702957,9.473725907600098,11.16387793838399,0.0,18.685277464321278,14.09534396535438,12.834783135247788,13.213763929025836,27.165404736163666,0.0,11.24901029325548,0.0,0.0,0.0,38.18906812268232,30.11382627886705,0.0,0.0,15.916394442908183,0.0,11.16387793838399,80.28,5.689743398203474,9.589074368143644,0.0,11.84929362438722,30.922398273322404,4.567099647791355,17.942091705233086,11.614771630468544,0.0,4.9839785209472085,9.473725907600098,14.779033289241625,0.0,28.073116654069032,0.0,-0.0143423511379849,0.0,0.0,1.1487410241874525,1.47770654866885,3.035744834971025,0.5454545454545454,19,0,8,0,1,1,0,2,2,8,0,8,2,0,1,1,3,-1.1933999999999994,65.90700000000002,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1.0,10.260321948223734,-0.0379934334845046,10.260321948223734,0.0162745653817084,0.7213394581196795,267.328,250.19199999999992,267.125928784,102,0,0.1652122593273759,-0.5042440066336673,0.5042440066336673,0.1652122593273759,1.1,1.95,2.8,16.303434178608654,9.76734975063962,2.3349235977277027,-2.3940722229235853,2.4929380960993264,-2.3502205697915457,5.817771461129087,0.2276692611753248,2.0538502232888645,708.3764589458864,13.853006672199015,11.427062745197274,11.427062745197274,9.664703797946451,7.027584591388392,7.027584591388392,5.796320610555605,5.796320610555605,4.7210801572903,4.7210801572903,3.674353573309836,3.674353573309836,-2.0,59831.80581930575,11.79591836734694,3.9963269054178143,1.44,117.64984676508098,10.213054789681411,0.0,11.49902366656781,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,24.26546827384644,48.2094882637788,18.15004872675753,0.0,10.213054789681411,0.0,0.0,4.899909730850478,0.0,18.88348407499998,13.592428388589765,47.02218981739904,22.6259266499618,0.0,0.0,11.49902366656781,0.0,28.705392909121656,12.84164324585202,0.0,22.732195304238942,30.33183534230805,0.0,11.126902983393991,43.7,0.0,10.213054789681411,0.0,11.49902366656781,6.041840829147961,36.07675412685558,11.126902983393991,6.06636706846161,6.06636706846161,30.146682918912497,0.0,0.0,0.0,2.387577475434618,20.059119583018397,5.707817460317461,-0.0217188681027962,10.195637518896447,1.9392568972033255,1.069959372637944,2.162350560594608,0.2941176470588235,20,2,3,1,1,2,2,0,2,3,2,3,0,0,0,0,4,2.8499000000000025,77.98660000000002,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(=O)C1=CCCN(C)C1,0.0,10.995231481481484,-0.1976388888888887,10.995231481481484,0.1976388888888887,0.5139158149125916,155.197,142.093,155.094628656,62,0,0.3342236541189761,-0.4656243715937133,0.4656243715937133,0.3342236541189761,1.7272727272727273,2.4545454545454546,3.0,16.523549879889643,10.125122642937288,2.14363042453121,-2.205365865346698,2.077257583794711,-2.2843434832267344,5.884300270380621,-0.1360256315207658,2.573324204324121,186.53107956171817,8.267584713501616,6.962380789176953,6.962380789176953,5.236382105218448,3.69664252411331,3.69664252411331,2.7474023219919683,2.7474023219919683,1.7894027525923664,1.7894027525923664,1.1725466412472951,1.1725466412472951,-0.8300000000000001,328.9915143024319,8.268328416912487,3.5289206965279107,2.048502439285113,66.63331264264632,9.636772684650529,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,6.076020106833881,13.4684936056032,18.662617341894418,7.109797541277533,9.53140013787187,5.969305287951849,0.0,4.899909730850478,0.0,6.4208216229260096,27.24698233577988,11.64912463690315,0.0,0.0,0.0,0.0,0.0,38.1161973545822,9.53140013787187,0.0,6.4208216229260096,11.64912463690315,0.0,0.0,29.54,0.0,4.794537184071822,0.0,5.969305287951849,6.544756405912575,18.53868255890785,7.109797541277533,0.0,13.12369208951107,9.636772684650529,0.0,4.604120370370371,0.0,13.098657407407408,0.0,0.7789351851851853,-0.1976388888888887,0.0,2.895601851851852,1.7432218442932728,3.4104355631141345,0.625,11,0,3,0,1,1,0,0,0,3,0,3,1,0,0,0,1,0.4213,42.213000000000015,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,0.0,12.309981654698916,-0.7052721088435379,12.309981654698916,0.1196603363567645,0.7717726415372386,252.269,240.17299999999997,252.078644244,94,0,0.1783480216591876,-0.496768209334373,0.496768209334373,0.1783480216591876,0.8421052631578947,1.368421052631579,1.8421052631578947,16.465284868809476,9.941615195489533,2.3852434979035104,-2.076227330325725,2.337867621994374,-2.121082507120608,6.292138014046831,0.0889844584110698,2.032977548266246,620.9491927860685,13.405412915006313,10.420897294098223,10.420897294098223,9.219545352812842,6.035363604179642,6.035363604179642,4.480257763057971,4.480257763057971,3.431495559646283,3.431495559646283,2.442025086962962,2.442025086962962,-2.4199999999999995,35712.99073106065,11.658106370381011,4.354055670865322,1.7447889729042254,110.37902405921264,4.736862953800049,11.6674178794453,11.566489892729878,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,36.39820241076966,17.696185628620217,11.126902983393991,7.109797541277533,14.325937321943693,11.566489892729878,0.0,0.0,0.0,5.917906046161393,7.109797541277533,65.22129102278387,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,18.67628743400741,0.0,0.0,32.197334889396025,48.53093654769288,0.0,0.0,43.370000000000005,5.917906046161393,9.589074368143644,0.0,11.566489892729878,22.43986630837489,0.0,0.0,55.64073408897041,0.0,0.0,4.736862953800049,5.077468820861678,0.0,24.619963309397832,0.0,1.7579963991769554,-0.2370380868396737,14.034850823045268,0.0,0.0,1.580092067691274,0.125,19,0,3,1,0,1,2,0,2,3,0,3,2,0,0,0,3,2.8580000000000005,70.83800000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(C(=O)O)cc1[N+](=O)[O-],0.0,10.46444822373394,-1.1637962962962958,10.46444822373394,0.0719444444444441,0.5545811672294877,181.147,174.09099999999998,181.037507704,68,0,0.3354376009200683,-0.477636201331853,0.477636201331853,0.3354376009200683,1.5384615384615383,2.1538461538461537,2.6153846153846154,16.628377564460223,10.115060654199846,2.1304218287145984,-1.972971353235445,2.18352347516883,-1.9878807994599976,5.880963741752139,-0.3850232432203445,3.267052212361692,372.4068180287228,10.008071689507773,6.851222869960384,6.851222869960384,6.019744507803581,3.5045199841145864,3.5045199841145864,2.563528164323948,2.563528164323948,1.6527832798694664,1.6527832798694664,0.9391236857601428,0.9391236857601428,-1.91,675.8157080696649,9.180171325518485,3.2203779509371038,1.812075767483353,73.77001892302975,5.106527394840706,0.0,0.0,0.0,5.687386274683562,5.969305287951849,10.114318268765572,4.794537184071822,0.0,0.0,6.06636706846161,12.990104268152232,11.629818560158606,10.486762540514666,14.824375627730198,11.656691562635412,0.0,0.0,0.0,6.923737199690624,0.0,39.44032245754439,0.0,0.0,5.687386274683562,0.0,0.0,15.999143731610223,0.0,17.038055468456196,15.921440167465814,18.19910120538483,0.0,0.0,80.44,10.89261633676952,14.908855452837392,0.0,11.250837766380558,5.563451491696996,6.06636706846161,12.13273413692322,6.923737199690624,0.0,0.0,5.106527394840706,0.0,0.0,20.278189720332577,18.968539304610733,0.2150000000000007,-1.1637962962962958,3.809444444444444,0.0,1.559289493575208,0.0,0.125,13,1,5,0,0,0,1,0,1,3,1,5,2,0,0,0,1,1.60142,44.79270000000001,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1cc(C(=O)O)ccc1[N+](=O)[O-],0.0,10.46444822373394,-1.0851870748299322,10.46444822373394,0.0584259259259261,0.5545811672294876,181.147,174.09099999999998,181.037507704,68,0,0.33519695909274,-0.4776390833871985,0.4776390833871985,0.33519695909274,1.5384615384615383,2.1538461538461537,2.5384615384615383,16.628354578664048,10.1108702324334,2.1182805949521284,-1.9740118358362095,2.178912349429324,-1.9830520320557077,5.877497924069502,-0.3850052908611421,3.2021054375890703,372.4068180287228,10.008071689507773,6.851222869960384,6.851222869960384,6.019744507803581,3.504519984114586,3.504519984114586,2.563528164323947,2.563528164323947,1.6404400573134088,1.6404400573134088,0.9933426537440252,0.9933426537440252,-1.9099999999999997,668.9822296953496,9.180171325518485,3.2203779509371038,1.812075767483353,73.77001892302975,5.106527394840706,0.0,0.0,0.0,5.687386274683562,5.969305287951849,10.114318268765572,4.794537184071822,0.0,0.0,0.0,19.056471336613843,11.629818560158606,10.486762540514666,14.824375627730198,11.656691562635412,0.0,0.0,0.0,6.923737199690624,0.0,39.44032245754439,0.0,0.0,5.687386274683562,0.0,0.0,15.999143731610223,0.0,17.038055468456196,15.921440167465814,18.19910120538483,0.0,0.0,80.44,10.89261633676952,14.908855452837392,0.0,11.250837766380558,5.563451491696996,0.0,25.12283840507545,0.0,0.0,0.0,5.106527394840706,0.0,0.0,20.284780328798185,18.929943783068783,0.345370370370371,-1.0851870748299322,3.687222222222222,0.0,1.504537037037037,0.0,0.125,13,1,5,0,0,0,1,0,1,3,1,5,2,0,0,0,1,1.60142,44.79270000000001,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCC(C)O,0.0,8.778993764172336,-0.0957870370370372,8.778993764172336,0.0957870370370372,0.556461802116396,116.20399999999998,100.07599999999998,116.120115132,50,0,0.0511666817432466,-0.3934192690388673,0.3934192690388673,0.0511666817432466,1.375,2.0,2.375,16.264663731304623,10.139379545547923,1.9158236882712945,-1.9962820214836952,2.007669885316321,-1.971123961217338,4.453979114085251,0.1803401292586897,2.7158427612932585,41.65148445440323,6.405777393935816,5.852990989435774,5.852990989435774,3.770055610029662,3.4509042305871973,3.4509042305871973,2.34480328182744,2.34480328182744,1.2254521152935984,1.2254521152935984,0.6897488054468655,0.6897488054468655,-0.04,48.27551104108667,7.96,5.10367816091954,5.959999999999999,51.7231374664052,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.186202068468653,13.344558822616634,0.0,6.103966387748303,5.106527394840706,0.0,0.0,0.0,0.0,45.63472727883358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,0.0,39.53076089108528,0.0,0.0,0.0,20.23,0.0,0.0,0.0,6.103966387748303,0.0,6.4208216229260096,19.26246486877803,0.0,6.923737199690624,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.778993764172336,0.0,0.0,0.0,4.542731481481481,4.011608087679516,0.0,1.0,8,1,1,0,0,0,0,0,0,1,1,1,4,0,0,0,0,1.9475,35.822799999999994,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
O=C([O-])c1ccccc1O,0.0,10.150648148148148,-1.3628703703703706,10.150648148148148,0.1782407407407402,0.5804537671854754,137.11399999999998,132.07399999999998,137.02441759991,52,0,0.1241209006739624,-0.5446693519998786,0.5446693519998786,0.1241209006739624,1.4,2.0,2.4,16.367670134320214,10.187505361182772,1.9667692476233236,-2.019813687570336,2.128923971769364,-2.215650578039976,5.883264728220744,-0.2546524881395972,3.1529414466808685,254.78306142431708,7.560477932315068,5.073111253186188,5.073111253186188,4.71521405516327,2.7092053574034685,2.7092053574034685,1.8046065369991384,1.8046065369991384,1.123963541761025,1.123963541761025,0.6462518311579322,0.6462518311579322,-1.51,182.2382192735223,6.607785630153122,2.389632707443791,1.0748936229840518,57.54633483832936,15.007591973753234,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,12.13273413692322,5.563451491696996,5.969305287951849,15.007591973753234,5.969305287951849,0.0,0.0,0.0,0.0,0.0,29.82891976554344,5.749511833283905,5.106527394840706,0.0,5.749511833283905,0.0,11.075832682792557,0.0,0.0,10.357988675768818,24.26546827384644,0.0,0.0,60.36,5.969305287951849,9.901064578912528,0.0,11.3129633249809,0.0,0.0,18.19910120538483,6.06636706846161,0.0,0.0,5.106527394840706,0.0,0.0,10.150648148148148,19.010740740740744,-0.1782407407407402,-1.6244444444444444,5.6412962962962965,0.0,0.0,0.0,0.0,10,1,3,0,0,0,1,0,1,3,1,3,1,0,0,0,1,-0.2443000000000001,32.43729999999999,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC(=O)c1ccccc1,0.0,10.423148148148147,-0.3790740740740739,10.423148148148147,0.3790740740740739,0.5859367170668043,121.13899999999995,114.08299999999998,121.052763844,46,0,0.2481951142456483,-0.3655995116322135,0.3655995116322135,0.2481951142456483,1.2222222222222223,1.7777777777777777,2.111111111111111,16.146256449867156,10.203415503031868,1.9323528713908236,-1.8897489336071611,1.9420312513953597,-2.0944260595529194,5.920744208728861,0.1000074782189683,2.981454614041131,205.415952604261,6.69023444431199,4.872349905601618,4.872349905601618,4.304530452640311,2.6534828823497043,2.6534828823497043,1.7302761738955692,1.7302761738955692,1.0583068652130645,1.0583068652130645,0.6024192791615889,0.6024192791615889,-1.31,129.22533870330605,5.820039011703511,2.306763635550358,1.2877050319358112,53.29775803095004,5.733667477162185,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,18.19910120538483,12.13273413692322,5.563451491696996,0.0,4.794537184071822,5.907179729351506,0.0,0.0,5.733667477162185,0.0,0.0,35.89528683400505,0.0,5.733667477162185,0.0,0.0,0.0,5.907179729351506,0.0,0.0,10.357988675768818,30.33183534230805,0.0,0.0,43.09,0.0,4.794537184071822,0.0,5.907179729351506,5.563451491696996,0.0,0.0,24.26546827384644,6.06636706846161,0.0,5.733667477162185,0.0,0.0,10.423148148148147,0.0,5.528055555555556,-0.3790740740740739,8.761203703703703,0.0,0.0,0.0,0.0,9,2,2,0,0,0,1,0,1,1,1,2,1,0,0,0,1,0.7855000000000001,34.95990000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CCN1CCc2nc(N)oc2CC1,0.0,5.485125740110859,0.3147671012849586,5.485125740110859,0.3147671012849586,0.6917694468504599,181.239,166.11899999999997,181.1215121,72,0,0.2918101317090322,-0.4285791909844251,0.4285791909844251,0.2918101317090322,1.4615384615384617,2.230769230769231,3.0,16.35976722138119,10.22879676785295,2.169529420294362,-2.15396821939267,2.1709771836967118,-2.254728706249747,5.210790883131963,0.2976020849781357,2.143967715355694,269.54996286697656,9.259148545064338,7.915559656586144,7.915559656586144,6.292024997884274,4.7570338809822434,4.7570338809822434,3.356235206636609,3.356235206636609,2.561931509737831,2.561931509737831,1.7456673510834315,1.7456673510834315,-1.0299999999999998,1287.251932408553,8.563029760273544,3.376764628737256,1.6728982362146767,77.72892626458683,15.05072814506601,5.760247418874442,0.0,0.0,6.014658705012475,0.0,0.0,0.0,4.9839785209472085,0.0,6.923737199690624,6.544756405912575,25.93115605767717,5.693927994848461,4.417150937053347,6.014658705012475,0.0,9.883888251797686,0.0,19.765380445542643,25.36793669489991,11.454175413722904,0.0,5.733667477162185,6.014658705012475,0.0,0.0,29.518157469535414,12.84164324585202,0.0,18.377912613413528,4.417150937053347,0.0,0.0,55.290000000000006,0.0,0.0,0.0,0.0,6.014658705012475,43.93008787731264,0.0,0.0,0.0,16.80762545148831,10.150818414215532,5.318760393046107,0.0,6.560610355253212,0.0,6.5346164808516,0.9800462962962964,0.3147671012849586,1.9000462962962965,5.39115307697153,0.0,0.6666666666666666,13,2,4,0,1,1,0,1,1,4,1,4,1,0,0,0,2,0.6773000000000001,50.437400000000025,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1C(N(CO)C(=O)NCO)N(CO)C(=O)N1CO,0.0,11.822360638699925,-1.5961111111111113,11.822360638699925,0.3985837112622825,0.2568014736814685,278.221,264.109,278.086248788,108,0,0.3321715284252678,-0.3764397245513678,0.3764397245513678,0.3321715284252678,1.2105263157894737,1.8421052631578947,2.263157894736842,16.314287835101826,10.37287260869337,2.4856797173397114,-2.289955661927205,2.191027978834761,-2.550233188574748,6.045753270144599,-0.1360554938532411,3.0335850790004804,376.1089494871725,14.57698579026012,9.761017433827114,9.761017433827114,9.026804427503851,5.129020293495985,5.129020293495985,3.4263942011604134,3.4263942011604134,2.491242105681488,2.491242105681488,1.6180010292176903,1.6180010292176903,-1.95,15284.450639681709,15.108651026392964,6.285182247656261,2.579001772483166,106.7788791782101,25.74289818336916,26.923266989997938,6.165775612134527,0.0,5.907179729351506,12.062229024676144,14.594356645772775,14.488984098994122,0.0,0.0,0.0,0.0,0.0,0.0,34.809721131578286,17.96940875402765,0.0,20.016517796557764,0.0,6.165775612134527,26.923266989997938,0.0,0.0,5.316788604006331,9.589074368143644,0.0,0.0,86.18429012807438,4.794537184071822,0.0,0.0,0.0,0.0,0.0,153.88,51.05845135616011,14.383611552215466,0.0,0.0,14.699729192551434,0.0,0.0,0.0,5.316788604006331,0.0,20.426109579362823,0.0,0.0,36.43515487213404,37.50193814562862,0.0,-0.9826946334089192,-2.023483087679516,-1.5961111111111113,-3.5014708522297804,0.0,0.625,19,5,11,0,1,1,0,0,0,7,5,11,5,0,1,1,1,-3.6124999999999994,56.58290000000002,0,4,4,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
